ID,app_ID,Call,Service_Type,Market,State,transmitter_lat,transmitter_lon,avg.dist,xFormat,Format,SEPT.16,OCT.16,NOV.16,DEC.16,Share_Change,Christmas
BLH-19980707KB,270724,WFBQ,FM,Indianapolis,IN,39.89532,-86.2011,76922.04,NA,Classic Rock,5.5,5.4,5.7,NA,NA,FALSE
BLED-20120118AFT,1484188,WFBV,FM,NA,PA,40.84175,-76.89886,15895.31,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19950125KB,205900,WFBY,FM,NA,WV,39.02426,-80.32092,44810.4,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19951120KH,216475,WFBZ,FM,NA,WI,43.94246,-91.43431,25608.99,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20130416AAP,1550660,WFCA,FM,NA,MS,33.42373,-89.40368,73202.45,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-19990910AAH,400197,WFCC,FM,NA,MA,41.73733,-70.01057,57339.55,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20031216ADO,703733,WFCF,FM,NA,FL,29.85497,-81.33563,19226.41,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20081020APH,1274298,WFCG,FM,NA,MS,31.07768,-90.07953,28342.46,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLED-20131118BBG,1596691,WFCH,FM,NA,SC,32.81795,-79.83536,39247.69,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19940812KA,201657,WFCI,FM,NA,IN,39.4081,-86.14777,14718.03,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20080102ABQ,1226331,WFCJ,FM,NA,OH,39.65978,-84.31466,66600.02,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLED-20030214ABG,627256,WFCL,FM,Nashville,TN,36.14089,-86.86556,43901.7,NA,Classical,1.6,1.3,1.2,NA,NA,FALSE
BLED-20050411AAI,1110233,WFCM,FM,Nashville,TN,35.80034,-86.62138,30604.53,NA,Religious,0.3,0.2,0.2,NA,NA,FALSE
BLED-20051215ABD,1104640,WFCO,FM,NA,OH,39.68034,-82.59738,16642.92,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19970605KB,248181,WFCR,FM,NA,MA,42.3637,-72.42286,49639.81,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLED-19980202KC,261624,WFCS,FM,NA,CT,41.69343,-72.76315,5514.02,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19990914AAK,401839,WFCT,FM,NA,FL,29.75077,-84.87157,43375.77,Holiday (Nostalgia),NA,NA,NA,NA,NA,NA,TRUE
BLH-20060202AJB,1110718,WFCV,FM,NA,IN,40.86949,-85.17219,27060.58,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19970421KA,245086,WFCX,FM,NA,MI,44.77195,-85.68286,48480.64,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19940929KB,202888,WFDD,FM,NA,NC,35.91736,-80.29338,65157.16,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20020422AAE,600116,WFDL,FM,NA,WI,43.65388,-88.44038,34770.18,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20030714AEP,1105842,WFDM,FM,NA,IN,39.51366,-86.0686,23536.83,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20150507AAA,1677708,WFDR,FM,NA,GA,32.84458,-84.62354,25071.88,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20120423ABH,1497048,WFDS,FM,NA,NJ,39.59178,-75.49131,8201.65,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20020924AAE,612807,WFDT,FM,NA,PR,18.31384,-67.18129,37808.67,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20151103AYC,1688256,WFDU,FM,NA,NJ,40.96093,-73.92264,25141.61,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19881107KA,120022,WFDX,FM,NA,MI,45.01668,-84.35279,68998.48,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20160721ACZ,1734035,WFDZ,FM,NA,FL,30.08827,-83.49598,36343.24,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19970630KF,249281,WFEN,FM,NA,IL,42.36335,-89.13511,36345.69,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20011126AAD,587968,WFEQ,FM,NA,PA,40.93284,-77.76083,28785.65,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20050224ABN,1047799,WFEZ,FM,NA,FL,25.96759,-80.20921,69268.25,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20050511ADV,1057121,WFFC,FM,NA,VA,36.91403,-79.9517,23284.94,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-19990823KC,288062,WFFF,FM,NA,MS,31.2624,-89.8448,26373.07,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19950606KC,210165,WFFG,FM,NA,NY,43.42007,-73.7604,45456.31,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20060608ACY,1133186,WFFH,FM,NA,TN,36.02062,-86.63833,26899.31,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19991116AIQ,422746,WFFI,FM,NA,TN,36.13617,-86.98445,27919.06,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20070214AAY,1173243,WFFL,FM,NA,FL,30.1802,-85.63604,7687.97,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20120305ADG,1507863,WFFM,FM,NA,GA,31.68824,-83.64378,28217.99,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20050603ABJ,1065513,WFFN,FM,NA,AL,33.05429,-87.54917,52497.73,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20060918AHW,1148440,WFFX,FM,NA,MS,31.52711,-89.13534,74218.77,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20100120AAE,1352059,WFGA,FM,NA,OH,41.42338,-84.85996,28482.61,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19911121KB,167313,WFGB,FM,NA,NY,42.07648,-74.10681,29321.2,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20131206AYI,1606475,WFGE,FM,NA,PA,40.9195,-77.97417,65008.61,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19850510KC,78247,WFGF,FM,NA,OH,40.65561,-84.11495,24157.17,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-1458,293957,WFGH,FM,NA,WV,38.13286,-82.59349,24155.62,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19880927KA,118526,WFGI,FM,NA,PA,40.37174,-78.98225,79173.65,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19931007KB,190692,WFGM,FM,NA,WV,39.44453,-79.9859,23556.83,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20050714ABA,1071705,WFGR,FM,NA,MI,43.03253,-85.69642,28489.82,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19870724KA,103899,WFGS,FM,NA,KY,36.5495,-88.33115,63340.16,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLED-20161027AAF,1741567,WFGW,FM,NA,TN,36.12008,-83.92491,21706.79,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19961029KA,234895,WFGY,FM,NA,PA,40.56701,-78.44196,68915.84,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19981221KB,279205,WFHB,FM,NA,IN,39.02171,-86.60139,17070.34,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19951010KI,215186,WFHE,FM,NA,NC,35.84985,-81.44426,25071.34,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20120601ALI,1502867,WFHG,FM,NA,TN,36.26955,-82.33792,49249.94,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20100622ACC,1378699,WFHL,FM,NA,MA,41.6376,-70.87143,8628.48,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20020812ABY,609270,WFHM,FM,NA,OH,41.44228,-81.49095,65434.85,Holiday (Christian Contemporary),NA,NA,NA,NA,NA,NA,TRUE
BLH-20040305ACZ,977084,WFHN,FM,NA,MA,41.64038,-70.91698,23472.07,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20000531ADY,502209,WFHU,FM,NA,TN,35.46119,-88.68089,30698.45,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20010430AAH,562202,WFIA,FM,NA,IN,38.28396,-85.90469,25567.51,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19860630KB,89690,WFID,FM,NA,PR,18.26468,-66.08433,72811.57,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20121005AAD,1515918,WFIT,FM,NA,FL,28.06446,-80.62339,17365.27,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20021223ABE,612754,WFIU,FM,NA,IN,39.14199,-86.49527,64277.11,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19910530KC,161684,WFIV,FM,NA,TN,35.81119,-84.26714,26472.08,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19960731KF,230184,WFIW,FM,NA,IL,38.37949,-88.32588,28103.16,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20050908ABG,1083324,WFIX,FM,NA,AL,34.67342,-87.71559,67481.24,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20080916ABN,1273397,WFIZ,FM,NA,NY,42.38702,-76.66939,21976.4,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20081029ACZ,1274598,WFJA,FM,NA,NC,35.44293,-79.31113,26061.53,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20110504ABT,1424321,WFJS,FM,NA,NJ,40.27417,-74.16056,15362.91,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20011119ABX,586801,WFKL,FM,NA,NY,43.17701,-77.47722,28863.2,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20070126AFP,1167773,WFKS,FM,NA,FL,28.13696,-80.70339,24432.09,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20130326AHD,1545450,WFKX,FM,NA,TN,35.64368,-88.77339,27803.71,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20100122AAB,1354149,WFKY,FM,NA,KY,38.22174,-84.91495,23230.4,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20020513AAJ,602673,WFKZ,FM,NA,FL,24.95958,-80.57478,50203.4,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20020222AAQ,595000,WFLA,FM,NA,FL,30.49242,-84.28684,38467.27,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20120425ADF,1498886,WFLB,FM,NA,NC,34.78044,-79.04559,73719.32,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20050224ABL,1047735,WFLC,FM,NA,FL,25.96759,-80.20921,69268.25,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-19970506KC,245741,WFLE,FM,NA,KY,38.41174,-83.57797,26513.08,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20070606ABP,1187288,WFLF,FM,NA,FL,29.81938,-85.25936,72568.79,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20091112AEX,1341285,WFLJ,FM,NA,FL,27.56059,-81.49341,26510.54,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-19960118KB,218865,WFLK,FM,NA,NY,42.85951,-77.00775,21215.25,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20160210AAC,1721509,WFLM,FM,NA,FL,27.42143,-80.35672,47061.91,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19970113KC,239067,WFLO,FM,NA,VA,37.32654,-78.38555,61642.48,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-19921202KD,179525,WFLQ,FM,NA,IN,38.59478,-86.61333,27203.4,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19880809LD,116854,WFLS,FM,Washington ,VA,38.31291,-77.43859,63511.61,NA,Country,NA,0.4,0.6,0.6,0,FALSE
BMLED-20030509AAR,1088623,WFLV,FM,NA,FL,26.58924,-80.21199,54365.36,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19871015KA,105959,WFLY,FM,NA,NY,42.63786,-73.99818,56782.29,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20110317ABC,1420435,WFLZ,FM,Tampa,FL,27.81967,-82.26056,84933.59,NA,Pop Contemporary Hit Radio,NA,4.5,4.3,4.4,0.1,FALSE
BLH-19830815AC,60275,WFMB,FM,NA,IL,39.76005,-89.65149,60872.63,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLED-20121212AAS,1533848,WFME,FM,NA,NY,41.18593,-73.67763,20988.22,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20040209ABV,976714,WFMF,FM,NA,LA,30.32631,-91.27678,83892.71,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20060613ACE,1133564,WFMG,FM,NA,IN,39.8281,-84.93246,39751.08,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20050527BDC,1097615,WFMH,FM,NA,AL,34.31065,-87.93698,25867.82,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20030102ABE,621788,WFMI,FM,NA,NC,36.20294,-75.87269,49686.9,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19870605KA,101908,WFMK,FM,NA,MI,42.67587,-84.49998,63303.42,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20020724AAN,607976,WFML,FM,NA,IN,38.65171,-87.47696,23887.16,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19990901AAH,401533,WFMM,FM,NA,MS,31.35517,-89.52201,27814.95,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19970710KA,249618,WFMN,FM,NA,MS,32.45598,-90.25898,38578.32,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19840217BF,66636,WFMQ,FM,NA,TN,36.20367,-86.30027,8967.95,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20100922AAC,1399443,WFMR,FM,NA,MA,41.77678,-70.01057,17041.09,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20101203ABU,1409547,WFMS,FM,Indianapolis,IN,39.76754,-86.00332,66418.58,NA,Country,6,6.2,6.5,NA,NA,FALSE
BMLH-20090415AAX,1308678,WFMT,FM,Chicago,IL,41.87892,-87.63561,69646.42,NA,Classical,NA,1.8,1.7,1.5,-0.2,FALSE
BMLED-20050408ACI,1072705,WFMU,FM,NA,NJ,40.78871,-74.25515,23597.53,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20010725AEF,577021,WFMV,FM,NA,SC,33.89959,-81.22454,28458.36,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20160407AAH,1725393,WFMX,FM,NA,ME,44.55451,-69.74088,44725.42,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19970819KD,252264,WFMZ,FM,NA,NC,36.09988,-76.47494,51856.73,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20051109AAI,1095014,WFNB,FM,NA,IN,39.51226,-87.13835,24721.24,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20050310AAL,1050325,WFNK,FM,NA,ME,44.00341,-70.42283,70206.19,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLED-20110107ACA,1413685,WFNM,FM,NA,PA,40.04538,-76.32024,6817.95,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19930111KC,180550,WFNP,FM,NA,NY,41.71926,-73.99597,25139.56,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19920527KA,173823,WFNQ,FM,NA,NH,42.73537,-71.39312,23602.61,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19891204KC,136544,WFNX,FM,NA,MA,42.59425,-72.20008,21735.87,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19870319KG,99120,WFOF,FM,NA,IN,40.15226,-87.46613,31775.56,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20030414AAR,668230,WFON,FM,NA,WI,43.83888,-88.36899,27134.6,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19900921KA,152530,WFOS,FM,NA,VA,36.72182,-76.3005,17768.43,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLED-20130912ABZ,1570000,WFOT,FM,NA,OH,40.72672,-82.61628,13442.66,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-19941219KB,204974,WFOX,FM,NA,CT,41.1151,-73.43456,20677.76,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20130827ABG,1568380,WFPB,FM,NA,MA,41.614,-70.59836,18854.4,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19860312KC,86500,WFPG,FM,Philadelphia,NJ,39.37845,-74.44765,58557.2,Holiday (Adult Contemporary),Adult Contemporary,NA,0.1,0.1,0.1,0,TRUE
BLED-19981005KC,275091,WFPK,FM,NA,KY,38.36534,-85.83997,41704.12,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19981005KB,275090,WFPL,FM,NA,KY,38.36534,-85.83997,51686.92,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20001219ABH,542577,WFPS,FM,NA,IL,42.32807,-89.72512,27499.7,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20140505ABJ,1635766,WFPV,FM,NA,FL,29.8191,-85.25936,50956.63,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19890119KF,122786,WFQS,FM,NA,NC,35.17343,-83.581,31455.17,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20031209AAM,709881,WFQX,FM,NA,VA,39.06566,-78.38251,28738.22,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20160201ANF,1717581,WFRB,FM,NA,MD,39.68353,-78.96502,68203.75,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLED-20131115ABA,1595492,WFRC,FM,NA,GA,32.43292,-84.95049,30424.73,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20061031ACI,1146123,WFRD,FM,NA,NH,43.65396,-72.29515,23455.31,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20070612AAN,1189463,WFRE,FM,NA,MD,39.5001,-77.49915,53101.72,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20030714AGG,1007388,WFRF,FM,NA,FL,30.38576,-83.8346,35722.84,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20120308AAZ,1490539,WFRG,FM,NA,NY,43.05643,-75.41684,61436.86,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLED-20131114AJX,1594548,WFRH,FM,NA,NY,41.98731,-74.01986,12965.89,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19980928KC,274477,WFRI,FM,NA,IN,41.03921,-86.51528,24299.77,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLED-20130530AMH,1556254,WFRJ,FM,NA,PA,40.37146,-78.98197,40064.27,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20100512AEH,1368009,WFRK,FM,NA,SC,34.23015,-79.74673,25143.6,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20041230ACW,1037418,WFRN,FM,NA,IN,41.62172,-85.96028,64342.02,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20060822AHE,1150875,WFRO,FM,NA,OH,41.36616,-83.08881,40064.71,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLED-20131118AAB,1596566,WFRP,FM,NA,GA,32.09294,-84.28213,21559.4,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20130315AAD,1542570,WFRQ,FM,NA,MA,41.69178,-70.14669,20971.75,Holiday (Adult Hits),NA,NA,NA,NA,NA,NA,TRUE
BLH-19951120KB,216466,WFRR,FM,NA,IN,40.72532,-86.17583,28511.47,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLED-20130530AMD,1556928,WFRS,FM,NA,NY,40.8076,-73.17956,19446.11,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20080630ACF,1252041,WFRU,FM,NA,FL,30.7063,-84.62741,41153.98,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20140130AOW,1623228,WFRW,FM,NA,NA,40.5467,-86.84973,29136.36,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19990113KC,279855,WFRY,FM,NA,NY,43.95645,-75.84548,49783.55,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLED-20100601AHV,1372287,WFSE,FM,NA,PA,41.87728,-80.17728,22681.02,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20060726APQ,1140697,WFSH,FM,Atlanta,GA,33.86733,-83.82879,71871.4,Holiday (Christian Contemporary),Adult Contemporary,NA,5.1,4.6,4.6,0,TRUE
BMLED-19820217AH,39412,WFSK,FM,NA,TN,36.16672,-86.80472,9301.3,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20030206ACF,626349,WFSL,FM,NA,GA,30.83686,-83.98239,8276.1,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20110616ACT,1432413,WFSO,FM,NA,NY,41.90843,-74.2457,9722.12,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19910618KB,162338,WFSP,FM,NA,WV,39.48064,-79.7195,22466.22,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20030912ABG,685036,WFSQ,FM,NA,FL,30.35881,-84.61046,64181.65,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19930324KA,183091,WFSS,FM,NA,NC,35.07294,-78.89058,40340.31,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19950120KD,205745,WFSU,FM,NA,FL,30.67048,-83.94044,77407.33,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19951207KC,217723,WFSW,FM,NA,FL,30.36742,-85.92466,53909.17,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20070622AAV,1188584,WFSX,FM,NA,FL,26.31703,-81.78675,50199.4,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20130802ABI,1566480,WFSY,FM,NA,FL,30.51186,-85.48804,74377.26,Holiday (Adult Contemporary),NA,NA,NA,NA,NA,NA,TRUE
BLH-19870707KC,103454,WFTA,FM,NA,MS,34.26288,-88.54005,51209.86,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20110207ACI,1419085,WFTE,FM,NA,PA,41.38592,-75.4024,10639.42,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20160412ABV,1736985,WFTF,FM,NA,VT,43.63951,-72.83621,17550.13,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20020320ABO,600073,WFTK,FM,Cincinnati,OH,39.35311,-84.32494,65585.15,NA,Active Rock,3.3,3.1,2.9,NA,NA,FALSE
BLH-19960207KA,220254,WFTM,FM,NA,KY,38.64313,-83.77964,21578.36,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20150812AAY,1684770,WFTN,FM,NA,NH,43.47335,-71.60588,26034.02,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20161102AAC,1743418,WFTZ,FM,NA,TN,35.39813,-86.14443,28561.97,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19930909KA,189754,WFUM,FM,NA,MI,42.89919,-83.46161,33313.07,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20121203AQQ,1530259,WFUN,FM,St. Louis,IL,38.65227,-90.28428,35024.78,NA,Urban Adult Contemporary,NA,4.6,5.7,6.7,1,FALSE
BLH-19890911KD,132913,WFUR,FM,NA,MI,42.95364,-85.69864,64803.39,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20111004ADI,1420438,WFUS,FM,Tampa,FL,27.81967,-82.26056,81062.73,NA,Country,NA,4.8,5.1,5.3,0.2,FALSE
BMLED-20091214AEF,1344282,WFUV,FM,New York,NY,40.8801,-73.87736,41006.91,NA,Album Adult Alternative,NA,0.9,0.7,0.7,0,FALSE
BLH-20000106AAW,431442,WFUZ,FM,NA,PA,41.18647,-75.85881,27070.82,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLED-20111208DMF,1478341,WFVL,FM,NA,NC,34.59655,-79.01003,26234.97,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20141229ADV,1658253,WFVS,FM,NA,GA,32.41238,-84.01046,22904.56,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20050414AAF,1071593,WFWI,FM,NA,IN,41.11088,-85.19553,28198.33,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19970825KA,252451,WFWM,FM,NA,MD,39.58176,-78.8978,37857.25,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20000828ADT,514514,WFWR,FM,NA,IN,40.27976,-87.24723,8960.48,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19990326KB,283245,WFXA,FM,NA,GA,33.50014,-81.934,24391.21,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20090611ABC,1316789,WFXC,FM,Raleigh,NC,35.97765,-78.81584,34876.43,NA,Urban Adult Contemporary,7.5,8.2,7.5,NA,NA,FALSE
BLH-20011220AAS,590332,WFXD,FM,NA,MI,46.60382,-87.62097,72191.79,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20111128HCC,1469999,WFXE,FM,NA,GA,32.46653,-85.05605,27698.7,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19930222KC,182101,WFXF,FM,Chicago,IL,42.10586,-88.37703,23008.05,NA,Classic Rock,NA,0.3,0.2,0.2,0,FALSE
BLH-19961227KA,238409,WFXH,FM,NA,SC,32.22687,-80.84789,49400.26,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20020418AAE,600623,WFXJ,FM,NA,OH,41.8845,-80.64091,27359.55,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20120508AAW,1498881,WFXK,FM,NA,NC,36.03904,-78.06221,72019.68,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20061016AEC,1154696,WFXM,FM,NA,GA,32.84875,-83.47462,28102.02,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19920511KE,173312,WFXN,FM,NA,OH,40.75728,-82.78963,27322.77,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20050527BCZ,1093498,WFXO,FM,NA,AL,33.30845,-85.84941,26630.4,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19990315KB,282808,WFXX,FM,NA,AL,31.45239,-86.61858,51381.52,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20110419AAS,1418993,WFYB,FM,NA,ME,44.04757,-70.82145,21022.41,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20080917AAF,1264915,WFYE,FM,NA,VA,36.81272,-81.5555,24768.38,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-1574,750,WFYI,FM,Indianapolis,IN,39.89976,-86.20027,40095.05,NA,News Talk Information,2.8,2.5,2.4,NA,NA,FALSE
BLH-19930812KD,189031,WFYR,FM,NA,IL,40.77281,-89.74733,45697.98,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20131115BFI,1595334,WFYX,FM,NA,NH,43.1373,-72.43259,17060.07,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20000113AAR,432230,WFYY,FM,NA,NA,40.93842,-76.42689,64016.97,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19940415KB,197866,WGAC,FM,NA,GA,33.48541,-82.20179,32092.81,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19941229KB,205250,WGAO,FM,NA,MA,42.08565,-71.39784,8896.18,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-19810227AF,28193,WGAR,FM,Cleveland,OH,41.37172,-81.71763,62588.23,NA,Country,8.2,7.9,7.7,NA,NA,FALSE
